program,sequence_id,pass_sequence,execution_time,binary_size,feature_total_instructions,feature_total_basic_blocks,feature_total_lines,feature_num_functions,feature_num_declarations,feature_total_function_calls,feature_num_br,feature_num_conditional_br,feature_num_unconditional_br,feature_num_switch,feature_num_select,feature_num_icmp,feature_num_fcmp,feature_num_ret,feature_num_phi,feature_num_load,feature_num_store,feature_num_alloca,feature_num_getelementptr,feature_num_ptrtoint,feature_num_inttoptr,feature_num_memcpy,feature_num_memset,feature_num_memmove,feature_num_add,feature_num_sub,feature_num_mul,feature_num_div,feature_num_rem,feature_num_fadd,feature_num_fsub,feature_num_fmul,feature_num_fdiv,feature_num_and,feature_num_or,feature_num_xor,feature_num_shl,feature_num_shr,feature_estimated_loops,feature_num_back_edges,feature_num_direct_calls,feature_num_indirect_calls,feature_num_tail_calls,feature_uses_i1,feature_uses_i8,feature_uses_i32,feature_uses_i64,feature_uses_float,feature_uses_double,feature_uses_ptr,feature_uses_array,feature_uses_vector,feature_cyclomatic_complexity,feature_avg_block_size,feature_memory_intensity,feature_branch_intensity,feature_arithmetic_intensity,feature_call_intensity,feature_phi_ratio,feature_load_store_ratio,machine_m,machine_a,machine_f,machine_d,machine_c,machine_lui-addi-fusion,machine_zba,machine_auipc-addi-fusion,machine_zcmp,machine_zbs,machine_zbb,machine_ld-add-fusion,machine_zbc,machine_zcb,machine_relocation-model,machine_O,machine_relax,machine_code-model,machine_conditional-cmv-fusion,machine_no-optimized-zero-stride-load,machine_fast-unaligned-access,machine_zcmt,machine_v
63_json_parser,1,globaldce memcpyopt instcombine dse mem2reg,0.026035917000626796,560680,605,95,1081,8,6,32,95,41,54,0,0,42,0,8,2,261,83,26,138,0,0,0,0,0,28,1,0,0,0,0,0,0,1,6,0,0,0,0,2,136,32,0,0,44,106,561,101,0,6,0,11,0,16,6.368421052631579,0.5685950413223141,0.15702479338842976,0.047933884297520664,0.05289256198347107,0.021052631578947368,3.144578313253012,True,True,True,True,True,,True,,,True,,,False,False,static,,,,,True,,,False
63_json_parser,8,loop-simplify break-crit-edges sccp mergereturn loop-unroll loop-unroll-and-jam lower-matrix-intrinsics break-crit-edges memcpyopt,0.029537246999097988,560656,605,95,1081,8,6,32,95,41,54,0,0,42,0,8,2,261,83,26,138,0,0,0,0,0,28,1,0,0,0,0,0,0,1,6,0,0,0,0,2,136,32,0,0,44,106,561,101,0,6,0,11,0,16,6.368421052631579,0.5685950413223141,0.15702479338842976,0.047933884297520664,0.05289256198347107,0.021052631578947368,3.144578313253012,True,True,True,True,True,,,,,,,,,,,,False,small,,,,False,
64_dijkstra_shortest_path,8,globalopt break-crit-edges loop-vectorize deadargelim reassociate strip-dead-prototypes,0.018864730000132113,560856,500,43,812,9,5,31,43,18,25,0,0,19,0,9,1,225,67,39,109,0,0,7,0,0,19,8,4,5,4,0,0,0,1,0,0,0,0,0,1,61,31,0,0,27,2,474,151,0,6,0,18,0,18,11.627906976744185,0.584,0.086,0.072,0.062,0.023255813953488372,3.3582089552238807,True,True,True,True,True,,False,,,,,,False,,,1,,,,,,,True
65_binary_heap_sort,2,simplifycfg early-cse loop-unroll-and-jam instsimplify loop-rotate loop-simplify div-rem-pairs simplifycfg loop-simplify,0.023668910000196774,556552,259,30,490,8,4,19,30,12,18,0,0,12,0,8,0,127,48,30,45,0,0,0,0,0,8,4,4,1,1,0,0,0,1,0,0,0,0,0,0,42,19,0,0,12,1,267,50,0,6,0,1,0,16,8.633333333333333,0.6756756756756757,0.11583011583011583,0.06563706563706563,0.07335907335907337,0.0,2.6458333333333335,True,True,True,True,True,,,,False,,False,True,,,pic,,True,,False,True,,,
65_binary_heap_sort,3,deadargelim elim-avail-extern mem2reg gvn loop-vectorize lower-constant-intrinsics memcpyopt dse slp-vectorizer,0.023134467001000303,556576,259,30,490,8,4,19,30,12,18,0,0,12,0,8,0,127,48,30,45,0,0,0,0,0,8,4,4,1,1,0,0,0,1,0,0,0,0,0,0,42,19,0,0,12,1,267,50,0,6,0,1,0,16,8.633333333333333,0.6756756756756757,0.11583011583011583,0.06563706563706563,0.07335907335907337,0.0,2.6458333333333335,True,True,True,True,True,,True,False,,,True,False,,,static,,True,,True,,,False,
65_binary_heap_sort,9,slp-vectorizer reassociate break-crit-edges indvars lower-expect loop-unroll-and-jam slp-vectorizer gvn,0.022022218001438887,556760,259,30,490,8,4,19,30,12,18,0,0,12,0,8,0,127,48,30,45,0,0,0,0,0,8,4,4,1,1,0,0,0,1,0,0,0,0,0,0,42,19,0,0,12,1,267,50,0,6,0,1,0,16,8.633333333333333,0.6756756756756757,0.11583011583011583,0.06563706563706563,0.07335907335907337,0.0,2.6458333333333335,True,True,True,True,True,False,True,,,,,,,True,,,True,small,False,,,False,True
66_cycle_detection,3,loop-simplify memcpyopt loop-deletion reassociate consthoist break-crit-edges memcpyopt mergereturn adce jump-threading mergereturn sroa,0.04615241200008313,556432,147,38,366,4,3,9,38,14,24,0,0,14,0,4,1,64,43,23,18,0,0,0,0,0,5,1,1,0,1,0,0,0,1,0,0,0,0,0,1,52,9,0,0,15,2,146,30,0,6,0,7,0,8,3.8684210526315788,0.7278911564625851,0.2585034013605442,0.047619047619047616,0.061224489795918366,0.02631578947368421,1.4883720930232558,True,True,True,True,True,,,,,,,,,,,,False,small,,,False,,
68_ternary_heap,0,early-cse div-rem-pairs consthoist loop-rotate adce,0.01623835999998846,556512,218,27,429,7,4,17,27,10,17,0,0,10,0,7,0,105,43,27,37,0,0,0,0,0,8,3,3,1,1,0,0,0,1,0,0,0,0,0,0,37,17,0,0,10,2,225,47,0,6,0,2,0,14,8.074074074074074,0.6788990825688074,0.12385321100917432,0.06880733944954129,0.0779816513761468,0.0,2.441860465116279,True,True,True,True,True,True,,,,False,,,,False,,,,,,,,,
68_ternary_heap,6,mergereturn mem2reg early-cse,0.019703731000845437,556512,218,27,429,7,4,17,27,10,17,0,0,10,0,7,0,105,43,27,37,0,0,0,0,0,8,3,3,1,1,0,0,0,1,0,0,0,0,0,0,37,17,0,0,10,2,225,47,0,6,0,2,0,14,8.074074074074074,0.6788990825688074,0.12385321100917432,0.06880733944954129,0.0779816513761468,0.0,2.441860465116279,True,True,True,True,True,,False,True,,False,,True,False,,,,True,,,,False,False,
68_ternary_heap,9,ipsccp licm simplifycfg jump-threading gvn function-attrs,0.017687619001662824,556680,218,27,429,7,4,17,27,10,17,0,0,10,0,7,0,105,43,27,37,0,0,0,0,0,8,3,3,1,1,0,0,0,1,0,0,0,0,0,0,37,17,0,0,10,2,225,47,0,6,0,2,0,14,8.074074074074074,0.6788990825688074,0.12385321100917432,0.06880733944954129,0.0779816513761468,0.0,2.441860465116279,True,True,True,True,True,,,,,False,,,,,,,False,,,,,,True
67_prims_mst,1,deadargelim instsimplify mem2reg inline slp-vectorizer simplifycfg lower-constant-intrinsics dse globaldce slp-vectorizer,0.015375054001196986,556408,275,48,543,4,4,15,48,18,30,0,0,18,0,4,0,116,52,27,36,0,0,0,0,0,23,1,0,0,7,0,0,0,1,0,0,0,0,0,0,66,15,0,0,18,2,281,99,0,6,0,24,0,8,5.729166666666667,0.610909090909091,0.17454545454545456,0.08727272727272728,0.05454545454545454,0.0,2.230769230769231,True,True,True,True,True,False,,,False,False,,,,,,1,True,,False,,,,
69_binomial_heap,1,elim-avail-extern mergereturn loop-simplify simplifycfg function-attrs gvn dse instcombine mem2reg lowerswitch slp-vectorizer,0.13398605800102814,556448,124,22,295,5,3,7,22,8,14,0,0,8,0,5,2,61,42,20,17,0,0,0,0,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,2,30,7,0,0,9,1,92,14,0,6,0,1,0,10,5.636363636363637,0.8306451612903226,0.1774193548387097,0.04032258064516129,0.056451612903225805,0.09090909090909091,1.4523809523809523,True,True,True,True,True,True,True,True,False,False,,True,False,,,,True,,,,,,
69_binomial_heap,4,globalopt globaldce adce ipsccp indvars lower-matrix-intrinsics licm early-cse strip-dead-prototypes,0.1366221879998193,556448,124,22,295,5,3,7,22,8,14,0,0,8,0,5,2,61,42,20,17,0,0,0,0,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,2,30,7,0,0,9,1,92,14,0,6,0,1,0,10,5.636363636363637,0.8306451612903226,0.1774193548387097,0.04032258064516129,0.056451612903225805,0.09090909090909091,1.4523809523809523,True,True,True,True,True,,,,,,,,True,False,,,,,False,,,,
69_binomial_heap,7,ipsccp adce reassociate loop-deletion globalopt jump-threading correlated-propagation elim-avail-extern strip-dead-prototypes loop-reduce,0.13339163300042856,556448,124,22,295,5,3,7,22,8,14,0,0,8,0,5,2,61,42,20,17,0,0,0,0,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,2,30,7,0,0,9,1,92,14,0,6,0,1,0,10,5.636363636363637,0.8306451612903226,0.1774193548387097,0.04032258064516129,0.056451612903225805,0.09090909090909091,1.4523809523809523,True,True,True,True,True,,,True,,True,,,False,,,,,,,,,,False
69_binomial_heap,9,deadargelim memcpyopt lower-expect lower-matrix-intrinsics early-cse correlated-propagation,0.13751684599992586,556656,124,22,295,5,3,7,22,8,14,0,0,8,0,5,2,61,42,20,17,0,0,0,0,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,2,30,7,0,0,9,1,92,14,0,6,0,1,0,10,5.636363636363637,0.8306451612903226,0.1774193548387097,0.04032258064516129,0.056451612903225805,0.09090909090909091,1.4523809523809523,True,True,True,True,True,,,,,,False,,True,True,,3,,medium,,True,True,,True
70_lcs_dynamic,0,loop-vectorize lowerswitch loop-unroll lower-expect lower-matrix-intrinsics,0.055217501998413354,560704,440,67,795,5,5,27,67,21,46,0,0,21,0,5,2,194,66,37,51,0,0,0,0,0,23,18,4,0,3,0,0,0,1,0,0,0,0,0,2,88,27,0,0,22,40,368,139,0,6,0,2,0,10,6.567164179104478,0.5909090909090909,0.15227272727272728,0.10227272727272728,0.06136363636363636,0.029850746268656716,2.9393939393939394,True,True,True,True,True,True,,,,False,,,,,,,,,,False,,,True
70_lcs_dynamic,1,partial-inliner adce loop-unroll loop-vectorize mem2reg tailcallelim loop-unroll-and-jam argpromotion loop-unroll-and-jam loop-rotate argpromotion,0.05406645899893192,560552,440,67,795,5,5,27,67,21,46,0,0,21,0,5,2,194,66,37,51,0,0,0,0,0,23,18,4,0,3,0,0,0,1,0,0,0,0,0,2,88,27,0,0,22,40,368,139,0,6,0,2,0,10,6.567164179104478,0.5909090909090909,0.15227272727272728,0.10227272727272728,0.06136363636363636,0.029850746268656716,2.9393939393939394,True,True,True,True,True,,True,,,,,True,,,,,,,,,,False,
70_lcs_dynamic,5,always-inline consthoist loop-unroll-and-jam argpromotion gvn lower-expect globalopt loop-rotate licm annotation-remarks globaldce function-attrs lowerswitch lower-constant-intrinsics loop-rotate,0.05755654700078594,560544,440,67,795,5,5,27,67,21,46,0,0,21,0,5,2,194,66,37,51,0,0,0,0,0,23,18,4,0,3,0,0,0,1,0,0,0,0,0,2,88,27,0,0,22,40,368,139,0,6,0,2,0,10,6.567164179104478,0.5909090909090909,0.15227272727272728,0.10227272727272728,0.06136363636363636,0.029850746268656716,2.9393939393939394,True,True,True,True,True,,,,,,,,,,,2,False,,False,,,,
70_lcs_dynamic,6,ipsccp instcombine elim-avail-extern loop-vectorize inline,0.06255629699990095,560544,440,67,795,5,5,27,67,21,46,0,0,21,0,5,2,194,66,37,51,0,0,0,0,0,23,18,4,0,3,0,0,0,1,0,0,0,0,0,2,88,27,0,0,22,40,368,139,0,6,0,2,0,10,6.567164179104478,0.5909090909090909,0.15227272727272728,0.10227272727272728,0.06136363636363636,0.029850746268656716,2.9393939393939394,True,True,True,True,True,False,False,,,,,,,,static,2,,,,,,,
70_lcs_dynamic,7,globaldce globaldce loop-reduce jump-threading loop-unroll reassociate early-cse lower-matrix-intrinsics loop-deletion licm,0.058845262001341325,560544,440,67,795,5,5,27,67,21,46,0,0,21,0,5,2,194,66,37,51,0,0,0,0,0,23,18,4,0,3,0,0,0,1,0,0,0,0,0,2,88,27,0,0,22,40,368,139,0,6,0,2,0,10,6.567164179104478,0.5909090909090909,0.15227272727272728,0.10227272727272728,0.06136363636363636,0.029850746268656716,2.9393939393939394,True,True,True,True,True,False,,,,,,,,,pic,,,,True,,,,
71_knapsack_01,1,globaldce loop-reduce globaldce inline ipsccp jump-threading early-cse loop-deletion instcombine ipsccp lower-constant-intrinsics sroa,0.09378391999962332,556448,252,34,481,5,5,19,34,9,25,0,0,9,0,5,1,114,45,32,26,0,0,0,0,0,14,9,1,0,2,0,0,0,1,0,0,0,0,0,1,43,19,0,0,9,2,253,78,0,6,0,2,0,10,7.411764705882353,0.6309523809523809,0.1349206349206349,0.09523809523809523,0.07539682539682539,0.029411764705882353,2.533333333333333,True,True,True,True,True,,,,,,,True,,,,,True,,,,False,,
71_knapsack_01,6,correlated-propagation loop-reduce early-cse loop-unroll-and-jam tailcallelim memcpyopt sroa,0.09616800200092257,556632,252,34,481,5,5,19,34,9,25,0,0,9,0,5,1,114,45,32,26,0,0,0,0,0,14,9,1,0,2,0,0,0,1,0,0,0,0,0,1,43,19,0,0,9,2,253,78,0,6,0,2,0,10,7.411764705882353,0.6309523809523809,0.1349206349206349,0.09523809523809523,0.07539682539682539,0.029411764705882353,2.533333333333333,True,True,True,True,True,,,,,True,,,,,pic,1,,,,,True,,True
71_knapsack_01,8,memcpyopt simplifycfg indvars,0.09302591499908885,556472,252,34,481,5,5,19,34,9,25,0,0,9,0,5,1,114,45,32,26,0,0,0,0,0,14,9,1,0,2,0,0,0,1,0,0,0,0,0,1,43,19,0,0,9,2,253,78,0,6,0,2,0,10,7.411764705882353,0.6309523809523809,0.1349206349206349,0.09523809523809523,0.07539682539682539,0.029411764705882353,2.533333333333333,True,True,True,True,True,,,,,True,,,True,,,2,False,,False,False,False,False,
73_segment_tree,3,tailcallelim annotation-remarks jump-threading,0.015138395998292253,556512,272,31,507,7,4,24,31,11,20,0,0,11,0,7,1,132,54,41,23,0,0,0,0,0,16,1,13,3,2,0,0,0,1,0,0,0,0,0,1,42,24,0,0,11,2,343,40,0,6,0,2,0,14,8.774193548387096,0.6838235294117647,0.11397058823529412,0.1213235294117647,0.08823529411764706,0.03225806451612903,2.4444444444444446,True,True,True,True,True,True,,,False,,,True,True,,,,,,,,,,
73_segment_tree,6,adce sccp indvars,0.016352897999240668,556504,272,31,507,7,4,24,31,11,20,0,0,11,0,7,1,132,54,41,23,0,0,0,0,0,16,1,13,3,2,0,0,0,1,0,0,0,0,0,1,42,24,0,0,11,2,343,40,0,6,0,2,0,14,8.774193548387096,0.6838235294117647,0.11397058823529412,0.1213235294117647,0.08823529411764706,0.03225806451612903,2.4444444444444446,True,True,True,True,True,,,,,False,,,False,,,,,,True,,False,,
74_fenwick_tree,5,always-inline consthoist licm gvn loop-vectorize annotation-remarks break-crit-edges consthoist,0.014096830000198679,556512,172,28,394,7,5,19,28,8,20,0,0,8,0,7,0,73,44,29,10,0,0,0,0,0,15,8,0,0,5,0,0,0,1,2,0,0,0,0,0,36,19,0,0,8,2,192,40,0,6,0,2,0,14,6.142857142857143,0.6802325581395349,0.16279069767441862,0.13372093023255813,0.11046511627906977,0.0,1.6590909090909092,True,True,True,True,True,,,,,,,,,,,,,,False,True,False,,
74_fenwick_tree,8,dse loop-unroll-and-jam loop-rotate lowerswitch consthoist memcpyopt tailcallelim lowerswitch tailcallelim,0.016227860998696997,556512,172,28,394,7,5,19,28,8,20,0,0,8,0,7,0,73,44,29,10,0,0,0,0,0,15,8,0,0,5,0,0,0,1,2,0,0,0,0,0,36,19,0,0,8,2,192,40,0,6,0,2,0,14,6.142857142857143,0.6802325581395349,0.16279069767441862,0.13372093023255813,0.11046511627906977,0.0,1.6590909090909092,True,True,True,True,True,,,,False,False,False,False,,,,,,medium,False,False,True,,
75_pairing_heap,4,function-attrs gvn argpromotion,0.019259380000221427,556480,142,22,327,6,4,14,22,8,14,0,0,8,0,6,0,66,46,26,18,0,0,0,0,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,30,14,0,0,8,2,99,22,0,6,0,2,0,12,6.454545454545454,0.7887323943661971,0.15492957746478872,0.04225352112676056,0.09859154929577464,0.0,1.434782608695652,True,True,True,True,True,,False,,,True,,False,,,,,,,,True,False,,
72_tsp_dp,1,ipsccp lower-matrix-intrinsics inline slp-vectorizer annotation-remarks,0.5527098620004836,556424,260,56,549,4,4,14,56,16,40,0,0,16,0,4,1,117,47,28,28,0,0,0,0,0,16,2,4,0,1,0,0,0,1,2,1,0,5,0,1,72,14,0,0,16,2,275,79,0,6,0,14,0,8,4.642857142857143,0.6307692307692307,0.2153846153846154,0.08461538461538462,0.05384615384615385,0.017857142857142856,2.4893617021276597,True,True,True,True,True,True,True,True,,,,,True,,pic,,True,,,False,,,
72_tsp_dp,7,always-inline memcpyopt loop-simplify memcpyopt reassociate loop-vectorize,0.6034583130003739,556568,260,56,549,4,4,14,56,16,40,0,0,16,0,4,1,117,47,28,28,0,0,0,0,0,16,2,4,0,1,0,0,0,1,2,1,0,5,0,1,72,14,0,0,16,2,275,79,0,6,0,14,0,8,4.642857142857143,0.6307692307692307,0.2153846153846154,0.08461538461538462,0.05384615384615385,0.017857142857142856,2.4893617021276597,True,True,True,True,True,,,,,,,False,,,,,,,,,True,False,True
76_convex_hull_jarvis,3,globaldce loop-unroll-and-jam break-crit-edges instsimplify mergereturn simplifycfg mem2reg elim-avail-extern instcombine lower-expect correlated-propagation div-rem-pairs argpromotion,0.014300777000244125,556448,166,25,349,4,5,12,25,8,17,0,1,9,0,4,0,65,36,25,21,0,0,2,0,0,7,6,4,0,3,0,0,0,1,0,0,0,0,0,0,33,12,0,0,12,2,174,63,0,6,0,2,0,8,6.64,0.608433734939759,0.15060240963855423,0.10240963855421686,0.07228915662650602,0.0,1.8055555555555556,True,True,True,True,True,,,,,,False,False,,True,pic,1,False,,,,False,,
76_convex_hull_jarvis,6,always-inline loop-unroll dce memcpyopt loop-vectorize ipsccp lowerswitch instcombine elim-avail-extern inline instcombine globaldce argpromotion instcombine,0.014833187000476755,556448,166,25,349,4,5,12,25,8,17,0,1,9,0,4,0,65,36,25,21,0,0,2,0,0,7,6,4,0,3,0,0,0,1,0,0,0,0,0,0,33,12,0,0,12,2,174,63,0,6,0,2,0,8,6.64,0.608433734939759,0.15060240963855423,0.10240963855421686,0.07228915662650602,0.0,1.8055555555555556,True,True,True,True,True,True,True,,,False,,,True,,,,,medium,False,False,,,
79_matrix_chain_multiply,0,loop-unroll indvars lower-matrix-intrinsics reassociate annotation-remarks,0.012827524000385893,556424,196,31,394,4,4,13,31,8,23,0,0,8,0,4,1,89,35,23,20,0,0,0,0,0,13,5,4,0,1,0,0,0,1,0,0,0,0,0,1,39,13,0,0,8,2,199,59,0,6,0,2,0,8,6.32258064516129,0.6326530612244898,0.15816326530612246,0.11224489795918367,0.0663265306122449,0.03225806451612903,2.5428571428571427,True,True,True,True,True,,,True,,,,True,,,static,3,,,,,,,
79_matrix_chain_multiply,9,strip-dead-prototypes always-inline indvars correlated-propagation mergereturn elim-avail-extern slp-vectorizer gvn lower-matrix-intrinsics sroa instcombine,0.014982090000557946,556448,196,31,394,4,4,13,31,8,23,0,0,8,0,4,1,89,35,23,20,0,0,0,0,0,13,5,4,0,1,0,0,0,1,0,0,0,0,0,1,39,13,0,0,8,2,199,59,0,6,0,2,0,8,6.32258064516129,0.6326530612244898,0.15816326530612246,0.11224489795918367,0.0663265306122449,0.03225806451612903,2.5428571428571427,True,True,True,True,True,,,True,,,False,,,True,,2,,small,,,,,
82_aa_tree,8,globaldce loop-rotate lower-expect,0.019416057999478653,556584,156,25,332,5,3,10,25,11,14,0,0,11,0,5,0,78,39,18,30,0,0,0,0,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,36,10,0,0,11,1,128,14,0,6,0,1,0,10,6.24,0.75,0.16025641025641027,0.03205128205128205,0.0641025641025641,0.0,2.0,True,True,True,True,True,False,False,,,False,,True,,,pic,,,small,,,,,True
84_skip_list,0,deadargelim mem2reg early-cse deadargelim correlated-propagation loop-deletion argpromotion memcpyopt indvars globalopt memcpyopt inline instsimplify annotation-remarks,0.015089434000401525,561688,426,82,853,8,6,24,82,29,53,0,0,29,1,8,6,202,67,37,83,0,0,0,0,0,16,1,3,0,3,0,0,0,2,0,0,1,0,0,6,111,24,0,0,37,2,357,78,0,9,0,11,0,16,5.195121951219512,0.6314553990610329,0.19248826291079812,0.046948356807511735,0.056338028169014086,0.07317073170731707,3.014925373134328,True,True,True,True,True,,True,,False,,,,,,,,,,,True,False,,
84_skip_list,9,deadargelim licm lower-matrix-intrinsics adce lowerswitch inline instcombine inline licm loop-simplify,0.018626220000442117,561688,426,82,853,8,6,24,82,29,53,0,0,29,1,8,6,202,67,37,83,0,0,0,0,0,16,1,3,0,3,0,0,0,2,0,0,1,0,0,6,111,24,0,0,37,2,357,78,0,9,0,11,0,16,5.195121951219512,0.6314553990610329,0.19248826291079812,0.046948356807511735,0.056338028169014086,0.07317073170731707,3.014925373134328,True,True,True,True,True,True,False,,,,True,False,False,,static,,,,False,,,,
83_interval_tree,2,always-inline consthoist argpromotion loop-deletion globaldce gvn div-rem-pairs tailcallelim deadargelim,0.016425998999693547,556648,183,31,396,6,4,14,31,12,19,0,0,13,0,6,2,76,45,26,32,0,0,2,0,0,9,1,3,0,4,0,0,0,1,0,0,0,0,0,2,43,14,0,0,16,2,186,46,0,6,0,2,0,12,5.903225806451613,0.6612021857923497,0.16939890710382513,0.07103825136612021,0.07650273224043716,0.06451612903225806,1.6888888888888889,True,True,True,True,True,,,,,,True,,,,,,,,,True,,,True
83_interval_tree,5,elim-avail-extern break-crit-edges loop-unroll loop-reduce simplifycfg ipsccp slp-vectorizer instsimplify tailcallelim instsimplify loop-vectorize gvn,0.014353898999615922,556472,183,31,396,6,4,14,31,12,19,0,0,13,0,6,2,76,45,26,32,0,0,2,0,0,9,1,3,0,4,0,0,0,1,0,0,0,0,0,2,43,14,0,0,16,2,186,46,0,6,0,2,0,12,5.903225806451613,0.6612021857923497,0.16939890710382513,0.07103825136612021,0.07650273224043716,0.06451612903225806,1.6888888888888889,True,True,True,True,True,False,,,False,,,True,True,,static,,,,False,False,True,,
83_interval_tree,6,globalopt correlated-propagation gvn partial-inliner globaldce indvars annotation-remarks sccp lower-constant-intrinsics loop-vectorize instcombine break-crit-edges instsimplify mem2reg,0.01602445699973032,556504,183,31,396,6,4,14,31,12,19,0,0,13,0,6,2,76,45,26,32,0,0,2,0,0,9,1,3,0,4,0,0,0,1,0,0,0,0,0,2,43,14,0,0,16,2,186,46,0,6,0,2,0,12,5.903225806451613,0.6612021857923497,0.16939890710382513,0.07103825136612021,0.07650273224043716,0.06451612903225806,1.6888888888888889,True,True,True,True,True,,True,,,,True,True,True,,,,,,False,,,,
85_disjoint_set,0,strip-dead-prototypes sccp mergereturn loop-simplify,0.015371988998595043,556528,243,30,463,7,4,21,30,10,20,0,0,11,0,7,0,112,46,30,34,0,0,0,0,0,9,1,6,0,4,0,0,0,1,0,0,0,0,0,0,40,21,0,0,11,2,268,48,0,6,0,2,0,14,8.1,0.6502057613168725,0.12345679012345678,0.06584362139917696,0.08641975308641975,0.0,2.4347826086956523,True,True,True,True,True,,True,,,False,,,,,static,,,small,,False,False,,
85_disjoint_set,8,argpromotion loop-reduce adce,0.012690535000729142,556528,243,30,463,7,4,21,30,10,20,0,0,11,0,7,0,112,46,30,34,0,0,0,0,0,9,1,6,0,4,0,0,0,1,0,0,0,0,0,0,40,21,0,0,11,2,268,48,0,6,0,2,0,14,8.1,0.6502057613168725,0.12345679012345678,0.06584362139917696,0.08641975308641975,0.0,2.4347826086956523,True,True,True,True,True,,,,False,True,,,False,False,pic,0,,,,,True,,
85_disjoint_set,9,globaldce argpromotion consthoist consthoist gvn tailcallelim argpromotion sroa gvn simplifycfg instcombine loop-rotate,0.01643576700007543,556560,243,30,463,7,4,21,30,10,20,0,0,11,0,7,0,112,46,30,34,0,0,0,0,0,9,1,6,0,4,0,0,0,1,0,0,0,0,0,0,40,21,0,0,11,2,268,48,0,6,0,2,0,14,8.1,0.6502057613168725,0.12345679012345678,0.06584362139917696,0.08641975308641975,0.0,2.4347826086956523,True,True,True,True,True,True,,True,False,True,,,,True,,1,,,,,False,,
86_bootstrap_sampling,0,globaldce deadargelim partial-inliner lower-matrix-intrinsics,0.021017134999055997,556624,130,20,300,4,5,13,20,5,15,0,0,5,0,4,0,55,39,27,6,0,0,0,0,0,7,1,2,0,2,1,1,0,3,0,0,0,0,0,0,25,13,0,0,5,1,116,28,0,50,0,1,0,8,6.5,0.7230769230769231,0.15384615384615385,0.07692307692307693,0.1,0.0,1.4102564102564104,True,True,True,True,True,,,,,False,,,False,True,,,True,medium,,False,,,True
86_bootstrap_sampling,3,annotation-remarks mem2reg consthoist break-crit-edges,0.023250759999427828,556592,130,20,300,4,5,13,20,5,15,0,0,5,0,4,0,55,39,27,6,0,0,0,0,0,7,1,2,0,2,1,1,0,3,0,0,0,0,0,0,25,13,0,0,5,1,116,28,0,50,0,1,0,8,6.5,0.7230769230769231,0.15384615384615385,0.07692307692307693,0.1,0.0,1.4102564102564104,True,True,True,True,True,,,,,,,,,False,pic,,False,medium,False,False,,,True
87_sieve_eratosthenes,0,deadargelim mem2reg mergereturn lowerswitch,0.09545655300098588,556432,243,55,541,3,5,17,55,17,38,0,0,17,0,3,0,115,55,32,14,0,0,0,4,0,22,5,10,1,0,0,0,0,1,0,0,0,0,0,0,72,17,0,0,21,35,231,60,0,6,0,2,0,6,4.418181818181818,0.6995884773662552,0.22633744855967078,0.15637860082304528,0.06995884773662552,0.0,2.090909090909091,True,True,True,True,True,,,,False,True,,False,,True,,,,medium,,,,,
87_sieve_eratosthenes,6,partial-inliner strip-dead-prototypes consthoist,0.09003783899970585,556416,243,55,541,3,5,17,55,17,38,0,0,17,0,3,0,115,55,32,14,0,0,0,4,0,22,5,10,1,0,0,0,0,1,0,0,0,0,0,0,72,17,0,0,21,35,231,60,0,6,0,2,0,6,4.418181818181818,0.6995884773662552,0.22633744855967078,0.15637860082304528,0.06995884773662552,0.0,2.090909090909091,True,True,True,True,True,,True,,,,False,,True,,,,,,,,,,
87_sieve_eratosthenes,7,argpromotion jump-threading loop-unroll loop-rotate loop-reduce slp-vectorizer memcpyopt,0.09220508799990057,556576,243,55,541,3,5,17,55,17,38,0,0,17,0,3,0,115,55,32,14,0,0,0,4,0,22,5,10,1,0,0,0,0,1,0,0,0,0,0,0,72,17,0,0,21,35,231,60,0,6,0,2,0,6,4.418181818181818,0.6995884773662552,0.22633744855967078,0.15637860082304528,0.06995884773662552,0.0,2.090909090909091,True,True,True,True,True,True,,,,,,False,True,,,,,,False,True,,False,True
90_binary_search_tree,1,globaldce globaldce simplifycfg reassociate early-cse adce consthoist deadargelim instsimplify consthoist,0.08296928600066167,556584,234,53,537,8,4,26,53,19,34,0,0,19,0,8,1,119,51,28,35,0,0,0,0,0,6,1,2,0,3,0,0,0,1,0,0,0,0,0,1,72,26,0,0,20,2,189,14,0,6,0,2,0,16,4.415094339622642,0.7264957264957265,0.2264957264957265,0.038461538461538464,0.1111111111111111,0.018867924528301886,2.3333333333333335,True,True,True,True,True,,True,,,True,,True,,,,0,True,small,,False,True,,
